MO_Name;Weekday;Hour;Number;Count
Алексеевский;ср;17.0;0.40830529094619566;3.0
Алексеевский;ср;18.0;0.30622896820964673;2.0
Алексеевский;ср;19.0;0.3402544091218297;3.0
Алексеевский;ср;20.0;0.35726712957792117;3.0
Алексеевский;ср;21.0;0.40830529094619566;3.0
Алексеевский;ср;22.0;0.42531801140228714;3.0
Алексеевский;ср;23.0;0.4423307318583786;4.0
Алексеевский;чт;0.0;0.46879496367896534;3.0
Алексеевский;чт;1.0;0.4839173818621578;3.0
Алексеевский;чт;2.0;0.4839173818621578;3.0
Алексеевский;чт;3.0;0.45367254549577296;3.0
Алексеевский;чт;4.0;0.3326932000302335;2.0
Алексеевский;чт;5.0;0.25708110911427134;2.0
Алексеевский;чт;6.0;0.22683627274788648;1.0
Алексеевский;чт;7.0;0.22683627274788648;1.0
Алексеевский;чт;8.0;0.22683627274788648;1.0
Алексеевский;чт;9.0;0.3175707818470411;3.0
Алексеевский;чт;10.0;0.28732594548065615;2.0
Алексеевский;чт;11.0;0.30244836366384864;3.0
Алексеевский;чт;12.0;0.2722035272974638;2.0
Алексеевский;чт;13.0;0.25708110911427134;2.0
Алексеевский;чт;14.0;0.3326932000302335;2.0
Алексеевский;чт;15.0;0.3024483636638486;2.0
Алексеевский;чт;16.0;0.22683627274788645;1.0
Алексеевский;чт;17.0;0.1512241818319243;1.0
Алексеевский;чт;18.0;0.16634660001511675;1.0
Алексеевский;чт;19.0;0.33269320003023345;3.0
Алексеевский;чт;20.0;0.30244836366384864;2.0
Алексеевский;чт;21.0;0.3175707818470411;3.0
Алексеевский;чт;22.0;0.3232416886657382;3.0
Алексеевский;чт;23.0;0.3232416886657382;3.0
Алтуфьевский;вс;0.0;0.37760260409639723;2.0
Алтуфьевский;вс;1.0;0.37760260409639723;2.0
Алтуфьевский;вс;2.0;0.37760260409639723;2.0
Алтуфьевский;вс;3.0;0.37760260409639723;2.0
Алтуфьевский;вс;4.0;0.37760260409639723;2.0
Алтуфьевский;вс;5.0;0.37760260409639723;2.0
Алтуфьевский;вс;6.0;0.35063098951808314;2.0
Алтуфьевский;вс;7.0;0.32365937493976904;1.0
Алтуфьевский;вс;8.0;0.26971614578314085;1.0
Алтуфьевский;вс;9.0;0.26971614578314085;1.0
Алтуфьевский;вс;10.0;0.2157729166265127;1.0
Алтуфьевский;вс;11.0;0.18880130204819862;1.0
Алтуфьевский;вс;12.0;0.16182968746988452;1.0
Алтуфьевский;вс;13.0;0.2157729166265127;1.0
Алтуфьевский;вс;14.0;0.24274453120482678;1.0
Алтуфьевский;вс;15.0;0.26971614578314085;1.0
Алтуфьевский;вс;16.0;0.24274453120482678;1.0
Алтуфьевский;вс;17.0;0.24274453120482678;1.0
Алтуфьевский;вс;18.0;0.21577291662651268;1.0
Алтуфьевский;вс;19.0;0.24274453120482678;1.0
Алтуфьевский;вс;20.0;0.32365937493976904;2.0
Алтуфьевский;вс;21.0;0.35063098951808314;2.0
Алтуфьевский;вс;22.0;0.40457421867471133;2.0
Алтуфьевский;вс;23.0;0.40457421867471133;2.0
Алтуфьевский;вт;0.0;0.29668776036145494;1.0
Алтуфьевский;вт;1.0;0.26971614578314085;1.0
Алтуфьевский;вт;2.0;0.26971614578314085;1.0
Алтуфьевский;вт;3.0;0.26971614578314085;1.0
Алтуфьевский;вт;4.0;0.2157729166265127;1.0
Алтуфьевский;вт;5.0;0.29668776036145494;1.0
Алтуфьевский;вт;6.0;0.29668776036145494;1.0
Алтуфьевский;вт;7.0;0.35063098951808314;2.0
Алтуфьевский;вт;8.0;0.35063098951808314;2.0
Алтуфьевский;вт;9.0;0.26971614578314085;1.0
Алтуфьевский;вт;10.0;0.26971614578314085;1.0
Алтуфьевский;вт;11.0;0.26971614578314085;1.0
Алтуфьевский;вт;12.0;0.29668776036145494;1.0
Алтуфьевский;вт;13.0;0.35063098951808314;2.0
Алтуфьевский;вт;14.0;0.32365937493976904;1.0
Алтуфьевский;вт;15.0;0.29668776036145494;1.0
Алтуфьевский;вт;16.0;0.37760260409639723;2.0
Алтуфьевский;вт;17.0;0.40457421867471133;2.0
Алтуфьевский;вт;18.0;0.37760260409639723;2.0
Алтуфьевский;вт;19.0;0.40457421867471133;2.0
Алтуфьевский;вт;20.0;0.45851744783133946;2.0
Алтуфьевский;вт;21.0;0.37760260409639723;2.0
Алтуфьевский;вт;22.0;0.37760260409639723;2.0
Алтуфьевский;вт;23.0;0.40457421867471133;2.0
Алтуфьевский;пн;0.0;0.37760260409639723;2.0
Алтуфьевский;пн;1.0;0.37760260409639723;2.0
Алтуфьевский;пн;2.0;0.37760260409639723;2.0
Алтуфьевский;пн;3.0;0.35063098951808314;2.0
Алтуфьевский;пн;4.0;0.24274453120482678;1.0
Алтуфьевский;пн;5.0;0.29668776036145494;1.0
Алтуфьевский;пн;6.0;0.24274453120482678;1.0
Алтуфьевский;пн;7.0;0.26971614578314085;1.0
Алтуфьевский;пн;8.0;0.24274453120482678;1.0
Алтуфьевский;пн;9.0;0.32365937493976904;2.0
Алтуфьевский;пн;10.0;0.35063098951808314;2.0
Алтуфьевский;пн;11.0;0.35063098951808314;2.0
Алтуфьевский;пн;12.0;0.29668776036145494;1.0
Алтуфьевский;пн;13.0;0.29668776036145494;1.0
Алтуфьевский;пн;14.0;0.24274453120482678;1.0
