MO_Name;Weekday;Hour;Provider;Number
Лианозово;сб;19.0;3;0.0
Хамовники;сб;19.0;3;0.0
Восточное Дегунино;сб;19.0;3;0.0
Савёловский;сб;19.0;3;0.0
Академический;сб;19.0;3;0.07822620818861026
Зюзино;сб;19.0;3;0.03311992653025966
Алтуфьевский;сб;19.0;3;0.026971614578314086
Марфино;сб;19.0;3;0.0
Чертаново Центральное;сб;19.0;3;0.013024817780559503
Отрадное;сб;19.0;3;0.026540996520366306
Арбат;сб;19.0;3;0.0
Чертаново Южное;сб;19.0;3;0.0
Бутырский;сб;19.0;3;0.017695330981086152
Тверской;сб;19.0;3;0.0365914074071678
Чертаново Северное;сб;19.0;3;0.0
Якиманка;сб;19.0;3;0.0
Котловка;сб;19.0;3;0.0
Останкинский;сб;19.0;3;0.0
Донской;сб;19.0;3;0.015688482279429972
Бибирево;сб;19.0;3;0.0
Бирюлёво Западное;сб;19.0;3;0.0
Марьина Роща;сб;19.0;3;0.01902514764036898
Нагорный;сб;19.0;3;0.05064941574526352
Свиблово;сб;19.0;3;0.0200433631635768
Даниловский;сб;19.0;3;0.014291643604757974
Мещанский;сб;19.0;3;0.0
Южное Медведково;сб;19.0;3;0.06865696600755412
Замоскворечье;сб;19.0;3;0.0
Северное Медведково;сб;19.0;3;0.015613115529834583
Нагатино-Садовники;сб;19.0;3;0.0
Москворечье-Сабурово;сб;19.0;3;0.008901064673874168
Царицыно;сб;19.0;3;0.0
Басманный;сб;19.0;3;0.06372213458538645
Красносельский;сб;19.0;3;0.017850413224387664
Ростокино;сб;19.0;3;0.0
Таганский;сб;19.0;3;0.011038653504879163
Алексеевский;сб;19.0;3;0.0
Сокольники;сб;19.0;3;0.0
Бирюлёво Восточное;сб;19.0;3;0.0
Бабушкинский;сб;19.0;3;0.0
Южнопортовый;сб;19.0;3;0.0
Ярославский;сб;19.0;3;0.031976666318255915
Печатники;сб;19.0;3;0.004848030821816368
Богородское;сб;19.0;3;0.0
Метрогородок;сб;19.0;3;0.009736526153468343
Лефортово;сб;19.0;3;0.009928876811985411
Орехово-Борисово Северное;сб;19.0;3;0.0
Лосиноостровский;сб;19.0;3;0.0
Нижегородский;сб;19.0;3;0.0
Перово;сб;19.0;3;0.0
Орехово-Борисово Южное;сб;19.0;3;0.012604340598275369
Марьино;сб;19.0;3;0.0
Вешняки;сб;19.0;3;0.0
Преображенское;сб;19.0;3;0.06388478175611552
Соколиная Гора;сб;19.0;3;0.01129294425109089
Люблино;сб;19.0;3;0.0
Текстильщики;сб;19.0;3;0.0
Братеево;сб;19.0;3;0.0
Зябликово;сб;19.0;3;0.03897638532298035
Рязанский;сб;19.0;3;0.0
Измайлово;сб;19.0;3;0.005933283417449809
Новогиреево;сб;19.0;3;0.0
Кузьминки;сб;19.0;3;0.0
Гольяново;сб;19.0;3;0.0
Северное Измайлово;сб;19.0;3;0.021441309235014947
Капотня;сб;19.0;3;0.0
Выхино-Жулебино;сб;19.0;3;0.0
Восточное Измайлово;сб;19.0;3;0.0
Ивановское;сб;19.0;3;0.0
Кунцево;сб;19.0;3;0.013730386074191804
Саларьево-Румянцево;сб;19.0;3;0.0
Южное Бутово;сб;19.0;3;0.0
Выхино;сб;19.0;3;0.010755604329660549
Мякинино-Волоколамская-Митино-Пятницкое шоссе;сб;19.0;3;0.009086765605807857
Бульвар Дмитрия Донского;сб;19.0;3;0.0
Новокосино;сб;19.0;3;0.0
Аэропорт Шереметьево;сб;19.0;3;0.0
Аэропорт Домодедово;сб;19.0;3;0.0
Аэропорт Внуково;сб;19.0;3;0.0
Филёвский Парк;сб;20.0;3;0.0
Щукино;сб;20.0;3;0.022324710117468054
Нагатинский Затон;сб;20.0;3;0.0
Дмитровский;сб;20.0;3;0.0
Тёплый Стан;сб;20.0;3;0.04256339031225366
Ховрино;сб;20.0;3;0.06738354742156616
Ломоносовский;сб;20.0;3;0.0
Можайский;сб;20.0;3;0.04241312377686374
Строгино;сб;20.0;3;0.0
Крылатское;сб;20.0;3;0.0
Головинский;сб;20.0;3;0.04029620261712402
Южное Тушино;сб;20.0;3;0.0
Северное Тушино;сб;20.0;3;0.0
Черёмушки;сб;20.0;3;0.016336035899706895
Покровское-Стрешнево;сб;20.0;3;0.0
Хорошёво-Мнёвники;сб;20.0;3;0.014795465376882302
Очаково-Матвеевское;сб;20.0;3;0.0
Тропарёво-Никулино;сб;20.0;3;0.023755058215623362
Левобережный;сб;20.0;3;0.05540798725624672
Фили-Давыдково;сб;20.0;3;0.0
Обручевский;сб;20.0;3;0.0
Раменки;сб;20.0;3;0.014226189797244873
Войковский;сб;20.0;3;0.0
Сокол;сб;20.0;3;0.025426617925421363
Западное Дегунино;сб;20.0;3;0.0
Проспект Вернадского;сб;20.0;3;0.018962995678378416
Ясенево;сб;20.0;3;0.0036023070998520016
Дорогомилово;сб;20.0;3;0.02285062499962355
Коньково;сб;20.0;3;0.06859485709417452
Хорошёвский;сб;20.0;3;0.010387360636490485
Беговой;сб;20.0;3;0.0
Коптево;сб;20.0;3;0.055490904873935556
Аэропорт;сб;20.0;3;0.03815139030007317
Пресненский;сб;20.0;3;0.06122920043638424
Бескудниковский;сб;20.0;3;0.08133095104507641
Гагаринский;сб;20.0;3;0.016112911659433578
Тимирязевский;сб;20.0;3;0.0
Лианозово;сб;20.0;3;0.0
Хамовники;сб;20.0;3;0.0
Восточное Дегунино;сб;20.0;3;0.0
Савёловский;сб;20.0;3;0.0
Академический;сб;20.0;3;0.07822620818861026
Зюзино;сб;20.0;3;0.03311992653025966
Алтуфьевский;сб;20.0;3;0.026971614578314086
Марфино;сб;20.0;3;0.0
Чертаново Центральное;сб;20.0;3;0.013024817780559503
Отрадное;сб;20.0;3;0.026540996520366306
Арбат;сб;20.0;3;0.0
Чертаново Южное;сб;20.0;3;0.0
Бутырский;сб;20.0;3;0.0
Тверской;сб;20.0;3;0.0365914074071678
Чертаново Северное;сб;20.0;3;0.0
Якиманка;сб;20.0;3;0.0
Котловка;сб;20.0;3;0.0
Останкинский;сб;20.0;3;0.0
Донской;сб;20.0;3;0.015688482279429972
Бибирево;сб;20.0;3;0.0
Бирюлёво Западное;сб;20.0;3;0.0
Марьина Роща;сб;20.0;3;0.01902514764036898
Нагорный;сб;20.0;3;0.05064941574526352
Свиблово;сб;20.0;3;0.0200433631635768
Даниловский;сб;20.0;3;0.007145821802378987
Мещанский;сб;20.0;3;0.0
Южное Медведково;сб;20.0;3;0.06865696600755412
Замоскворечье;сб;20.0;3;0.0
Северное Медведково;сб;20.0;3;0.015613115529834583
Нагатино-Садовники;сб;20.0;3;0.0
Москворечье-Сабурово;сб;20.0;3;0.008901064673874168
Царицыно;сб;20.0;3;0.0
Басманный;сб;20.0;3;0.07434249034961753
Красносельский;сб;20.0;3;0.017850413224387664
Ростокино;сб;20.0;3;0.0
Таганский;сб;20.0;3;0.011038653504879163
Алексеевский;сб;20.0;3;0.017012720456091486
Сокольники;сб;20.0;3;0.0
Бирюлёво Восточное;сб;20.0;3;0.0
Бабушкинский;сб;20.0;3;0.018031167952411456
Южнопортовый;сб;20.0;3;0.0
Ярославский;сб;20.0;3;0.031976666318255915
Печатники;сб;20.0;3;0.004848030821816368
Богородское;сб;20.0;3;0.0
Метрогородок;сб;20.0;3;0.009736526153468343
Лефортово;сб;20.0;3;0.009928876811985411
Орехово-Борисово Северное;сб;20.0;3;0.0
Лосиноостровский;сб;20.0;3;0.0
Нижегородский;сб;20.0;3;0.0
Перово;сб;20.0;3;0.0
Орехово-Борисово Южное;сб;20.0;3;0.012604340598275369
Марьино;сб;20.0;3;0.0
Вешняки;сб;20.0;3;0.0
Преображенское;сб;20.0;3;0.06388478175611552
Соколиная Гора;сб;20.0;3;0.01129294425109089
Люблино;сб;20.0;3;0.0
Текстильщики;сб;20.0;3;0.0
Братеево;сб;20.0;3;0.0
Зябликово;сб;20.0;3;0.03897638532298035
Рязанский;сб;20.0;3;0.0
Измайлово;сб;20.0;3;0.005933283417449809
Новогиреево;сб;20.0;3;0.0
Кузьминки;сб;20.0;3;0.0
Гольяново;сб;20.0;3;0.0
Северное Измайлово;сб;20.0;3;0.021441309235014947
Капотня;сб;20.0;3;0.0
Выхино-Жулебино;сб;20.0;3;0.0
Восточное Измайлово;сб;20.0;3;0.0
Ивановское;сб;20.0;3;0.0
Кунцево;сб;20.0;3;0.013730386074191804
Саларьево-Румянцево;сб;20.0;3;0.0
Южное Бутово;сб;20.0;3;0.0
Выхино;сб;20.0;3;0.010755604329660549
Мякинино-Волоколамская-Митино-Пятницкое шоссе;сб;20.0;3;0.009086765605807857
Бульвар Дмитрия Донского;сб;20.0;3;0.0
Новокосино;сб;20.0;3;0.0
Аэропорт Шереметьево;сб;20.0;3;0.0
Аэропорт Домодедово;сб;20.0;3;0.0
Аэропорт Внуково;сб;20.0;3;0.0
Филёвский Парк;сб;21.0;3;0.0
Щукино;сб;21.0;3;0.022324710117468054
Нагатинский Затон;сб;21.0;3;0.0
Дмитровский;сб;21.0;3;0.0
Тёплый Стан;сб;21.0;3;0.05320423789031707
Ховрино;сб;21.0;3;0.06738354742156616
Ломоносовский;сб;21.0;3;0.026785005277548117
Можайский;сб;21.0;3;0.04241312377686374
Строгино;сб;21.0;3;0.0
Крылатское;сб;21.0;3;0.0
Головинский;сб;21.0;3;0.04029620261712402
Южное Тушино;сб;21.0;3;0.0
Северное Тушино;сб;21.0;3;0.0
Черёмушки;сб;21.0;3;0.016336035899706895
Покровское-Стрешнево;сб;21.0;3;0.0
Хорошёво-Мнёвники;сб;21.0;3;0.014795465376882302
Очаково-Матвеевское;сб;21.0;3;0.0
Тропарёво-Никулино;сб;21.0;3;0.023755058215623362
Левобережный;сб;21.0;3;0.05540798725624672
Фили-Давыдково;сб;21.0;3;0.0
Обручевский;сб;21.0;3;0.0
Раменки;сб;21.0;3;0.018968253062993164
Войковский;сб;21.0;3;0.0
Сокол;сб;21.0;3;0.025426617925421363
Западное Дегунино;сб;21.0;3;0.0
Проспект Вернадского;сб;21.0;3;0.018962995678378416
Ясенево;сб;21.0;3;0.0036023070998520016
Дорогомилово;сб;21.0;3;0.02285062499962355
Коньково;сб;21.0;3;0.057162380911812104
Хорошёвский;сб;21.0;3;0.010387360636490485
Беговой;сб;21.0;3;0.0
Коптево;сб;21.0;3;0.055490904873935556
Аэропорт;сб;21.0;3;0.019075695150036584
Пресненский;сб;21.0;3;0.06122920043638424
Бескудниковский;сб;21.0;3;0.08133095104507641
Гагаринский;сб;21.0;3;0.016112911659433578
Тимирязевский;сб;21.0;3;0.0
Лианозово;сб;21.0;3;0.0
Хамовники;сб;21.0;3;0.0
Восточное Дегунино;сб;21.0;3;0.0
Савёловский;сб;21.0;3;0.0
Академический;сб;21.0;3;0.07822620818861026
Зюзино;сб;21.0;3;0.01655996326512983
Алтуфьевский;сб;21.0;3;0.026971614578314086
Марфино;сб;21.0;3;0.0
Чертаново Центральное;сб;21.0;3;0.0
Отрадное;сб;21.0;3;0.026540996520366306
Арбат;сб;21.0;3;0.0
Чертаново Южное;сб;21.0;3;0.0
Бутырский;сб;21.0;3;0.0
Тверской;сб;21.0;3;0.04878854320955706
Чертаново Северное;сб;21.0;3;0.0
Якиманка;сб;21.0;3;0.0
Котловка;сб;21.0;3;0.0
Останкинский;сб;21.0;3;0.0
Донской;сб;21.0;3;0.015688482279429972
Бибирево;сб;21.0;3;0.0
Бирюлёво Западное;сб;21.0;3;0.0
Марьина Роща;сб;21.0;3;0.01902514764036898
Нагорный;сб;21.0;3;0.05064941574526352
Свиблово;сб;21.0;3;0.0200433631635768
Даниловский;сб;21.0;3;0.007145821802378987
Мещанский;сб;21.0;3;0.0
Южное Медведково;сб;21.0;3;0.06865696600755412
Замоскворечье;сб;21.0;3;0.0
Северное Медведково;сб;21.0;3;0.015613115529834583
Нагатино-Садовники;сб;21.0;3;0.0
Москворечье-Сабурово;сб;21.0;3;0.008901064673874168
Царицыно;сб;21.0;3;0.0
Басманный;сб;21.0;3;0.0849628461138486
Красносельский;сб;21.0;3;0.017850413224387664
Ростокино;сб;21.0;3;0.0
Таганский;сб;21.0;3;0.011038653504879163
Алексеевский;сб;21.0;3;0.017012720456091486
Сокольники;сб;21.0;3;0.0
Бирюлёво Восточное;сб;21.0;3;0.0
Бабушкинский;сб;21.0;3;0.018031167952411456
Южнопортовый;сб;21.0;3;0.0
Ярославский;сб;21.0;3;0.031976666318255915
Печатники;сб;21.0;3;0.004848030821816368
Богородское;сб;21.0;3;0.0
Метрогородок;сб;21.0;3;0.012982034871291124
Лефортово;сб;21.0;3;0.009928876811985411
Орехово-Борисово Северное;сб;21.0;3;0.0
Лосиноостровский;сб;21.0;3;0.0
Нижегородский;сб;21.0;3;0.0
Перово;сб;21.0;3;0.0
Орехово-Борисово Южное;сб;21.0;3;0.012604340598275369
Марьино;сб;21.0;3;0.0
Вешняки;сб;21.0;3;0.0
Преображенское;сб;21.0;3;0.06388478175611552
Соколиная Гора;сб;21.0;3;0.01129294425109089
Люблино;сб;21.0;3;0.0
Текстильщики;сб;21.0;3;0.0
Братеево;сб;21.0;3;0.0
Зябликово;сб;21.0;3;0.05846457798447054
Рязанский;сб;21.0;3;0.0
Измайлово;сб;21.0;3;0.005933283417449809
Новогиреево;сб;21.0;3;0.0
Кузьминки;сб;21.0;3;0.0
Гольяново;сб;21.0;3;0.0
Северное Измайлово;сб;21.0;3;0.021441309235014947
Капотня;сб;21.0;3;0.0
Выхино-Жулебино;сб;21.0;3;0.0
Восточное Измайлово;сб;21.0;3;0.0
Ивановское;сб;21.0;3;0.0
Кунцево;сб;21.0;3;0.013730386074191804
Саларьево-Румянцево;сб;21.0;3;0.0
Южное Бутово;сб;21.0;3;0.0
Выхино;сб;21.0;3;0.010755604329660549
Мякинино-Волоколамская-Митино-Пятницкое шоссе;сб;21.0;3;0.009086765605807857
Бульвар Дмитрия Донского;сб;21.0;3;0.0
Новокосино;сб;21.0;3;0.0
Аэропорт Шереметьево;сб;21.0;3;0.0
Аэропорт Домодедово;сб;21.0;3;0.0
Аэропорт Внуково;сб;21.0;3;0.0
Филёвский Парк;сб;22.0;3;0.0
Щукино;сб;22.0;3;0.022324710117468054
Нагатинский Затон;сб;22.0;3;0.0
Дмитровский;сб;22.0;3;0.0
Тёплый Стан;сб;22.0;3;0.05320423789031707
Ховрино;сб;22.0;3;0.06738354742156616
Ломоносовский;сб;22.0;3;0.026785005277548117
Можайский;сб;22.0;3;0.04241312377686374
Строгино;сб;22.0;3;0.0
Крылатское;сб;22.0;3;0.0
Головинский;сб;22.0;3;0.04029620261712402
Южное Тушино;сб;22.0;3;0.0
Северное Тушино;сб;22.0;3;0.0
Черёмушки;сб;22.0;3;0.016336035899706895
Покровское-Стрешнево;сб;22.0;3;0.0
Хорошёво-Мнёвники;сб;22.0;3;0.014795465376882302
Очаково-Матвеевское;сб;22.0;3;0.0
Тропарёво-Никулино;сб;22.0;3;0.023755058215623362
Левобережный;сб;22.0;3;0.05540798725624672
Фили-Давыдково;сб;22.0;3;0.0
Обручевский;сб;22.0;3;0.0
Раменки;сб;22.0;3;0.018968253062993164
Войковский;сб;22.0;3;0.0
Сокол;сб;22.0;3;0.025426617925421363
Западное Дегунино;сб;22.0;3;0.0
Проспект Вернадского;сб;22.0;3;0.018962995678378416
Ясенево;сб;22.0;3;0.0036023070998520016
Дорогомилово;сб;22.0;3;0.02285062499962355
Коньково;сб;22.0;3;0.057162380911812104
Хорошёвский;сб;22.0;3;0.010387360636490485
Беговой;сб;22.0;3;0.0
Коптево;сб;22.0;3;0.055490904873935556
Аэропорт;сб;22.0;3;0.03815139030007317
Пресненский;сб;22.0;3;0.06122920043638424
Бескудниковский;сб;22.0;3;0.08133095104507641
Гагаринский;сб;22.0;3;0.016112911659433578
Тимирязевский;сб;22.0;3;0.0
Лианозово;сб;22.0;3;0.0
Хамовники;сб;22.0;3;0.0
Восточное Дегунино;сб;22.0;3;0.0
Савёловский;сб;22.0;3;0.0
Академический;сб;22.0;3;0.07822620818861026
Зюзино;сб;22.0;3;0.01655996326512983
Алтуфьевский;сб;22.0;3;0.026971614578314086
Марфино;сб;22.0;3;0.0
Чертаново Центральное;сб;22.0;3;0.0
Отрадное;сб;22.0;3;0.026540996520366306
Арбат;сб;22.0;3;0.0
Чертаново Южное;сб;22.0;3;0.0
Бутырский;сб;22.0;3;0.0
Тверской;сб;22.0;3;0.0365914074071678
Чертаново Северное;сб;22.0;3;0.0
Якиманка;сб;22.0;3;0.0
Котловка;сб;22.0;3;0.0
Останкинский;сб;22.0;3;0.0
Донской;сб;22.0;3;0.015688482279429972
Бибирево;сб;22.0;3;0.0
Бирюлёво Западное;сб;22.0;3;0.0
Марьина Роща;сб;22.0;3;0.01902514764036898
Нагорный;сб;22.0;3;0.05064941574526352
Свиблово;сб;22.0;3;0.0200433631635768
Даниловский;сб;22.0;3;0.007145821802378987
Мещанский;сб;22.0;3;0.0
Южное Медведково;сб;22.0;3;0.06865696600755412
Замоскворечье;сб;22.0;3;0.0
Северное Медведково;сб;22.0;3;0.015613115529834583
Нагатино-Садовники;сб;22.0;3;0.0
Москворечье-Сабурово;сб;22.0;3;0.008901064673874168
Царицыно;сб;22.0;3;0.0
Басманный;сб;22.0;3;0.09558320187807968
Красносельский;сб;22.0;3;0.017850413224387664
Ростокино;сб;22.0;3;0.0
Таганский;сб;22.0;3;0.011038653504879163
Алексеевский;сб;22.0;3;0.017012720456091486
Сокольники;сб;22.0;3;0.0
Бирюлёво Восточное;сб;22.0;3;0.0
Бабушкинский;сб;22.0;3;0.018031167952411456
Южнопортовый;сб;22.0;3;0.0
Ярославский;сб;22.0;3;0.031976666318255915
Печатники;сб;22.0;3;0.004848030821816368
Богородское;сб;22.0;3;0.0
Метрогородок;сб;22.0;3;0.016227543589113904
Лефортово;сб;22.0;3;0.009928876811985411
Орехово-Борисово Северное;сб;22.0;3;0.0
Лосиноостровский;сб;22.0;3;0.0
Нижегородский;сб;22.0;3;0.0
Перово;сб;22.0;3;0.0
Орехово-Борисово Южное;сб;22.0;3;0.012604340598275369
Марьино;сб;22.0;3;0.0
Вешняки;сб;22.0;3;0.0
Преображенское;сб;22.0;3;0.06388478175611552
Соколиная Гора;сб;22.0;3;0.01129294425109089
Люблино;сб;22.0;3;0.0
Текстильщики;сб;22.0;3;0.0
Братеево;сб;22.0;3;0.0
Зябликово;сб;22.0;3;0.05846457798447054
Рязанский;сб;22.0;3;0.0
Измайлово;сб;22.0;3;0.005933283417449809
Новогиреево;сб;22.0;3;0.0
Кузьминки;сб;22.0;3;0.0
Гольяново;сб;22.0;3;0.0
Северное Измайлово;сб;22.0;3;0.021441309235014947
Капотня;сб;22.0;3;0.0
Выхино-Жулебино;сб;22.0;3;0.0
Восточное Измайлово;сб;22.0;3;0.0
Ивановское;сб;22.0;3;0.0
Кунцево;сб;22.0;3;0.013730386074191804
Саларьево-Румянцево;сб;22.0;3;0.0
Южное Бутово;сб;22.0;3;0.0
Выхино;сб;22.0;3;0.010755604329660549
Мякинино-Волоколамская-Митино-Пятницкое шоссе;сб;22.0;3;0.009086765605807857
Бульвар Дмитрия Донского;сб;22.0;3;0.0
Новокосино;сб;22.0;3;0.0
Аэропорт Шереметьево;сб;22.0;3;0.0
Аэропорт Домодедово;сб;22.0;3;0.0
Аэропорт Внуково;сб;22.0;3;0.0
Филёвский Парк;сб;23.0;3;0.0
Щукино;сб;23.0;3;0.03348706517620208
Нагатинский Затон;сб;23.0;3;0.0
Дмитровский;сб;23.0;3;0.0
Тёплый Стан;сб;23.0;3;0.05320423789031707
Ховрино;сб;23.0;3;0.06738354742156616
Ломоносовский;сб;23.0;3;0.026785005277548117
Можайский;сб;23.0;3;0.03393049902149099
Строгино;сб;23.0;3;0.0
Крылатское;сб;23.0;3;0.0
Головинский;сб;23.0;3;0.04029620261712402
Южное Тушино;сб;23.0;3;0.0
Северное Тушино;сб;23.0;3;0.0
Черёмушки;сб;23.0;3;0.016336035899706895
Покровское-Стрешнево;сб;23.0;3;0.0
Хорошёво-Мнёвники;сб;23.0;3;0.014795465376882302
Очаково-Матвеевское;сб;23.0;3;0.0
Тропарёво-Никулино;сб;23.0;3;0.023755058215623362
Левобережный;сб;23.0;3;0.05540798725624672
Фили-Давыдково;сб;23.0;3;0.0
Обручевский;сб;23.0;3;0.0
Раменки;сб;23.0;3;0.018968253062993164
Войковский;сб;23.0;3;0.0
Сокол;сб;23.0;3;0.025426617925421363
Западное Дегунино;сб;23.0;3;0.0
Проспект Вернадского;сб;23.0;3;0.018962995678378416
Ясенево;сб;23.0;3;0.0036023070998520016
Дорогомилово;сб;23.0;3;0.02285062499962355
Коньково;сб;23.0;3;0.057162380911812104
Хорошёвский;сб;23.0;3;0.010387360636490485
Беговой;сб;23.0;3;0.0
Коптево;сб;23.0;3;0.055490904873935556
Аэропорт;сб;23.0;3;0.03815139030007317
Пресненский;сб;23.0;3;0.06122920043638424
Бескудниковский;сб;23.0;3;0.08133095104507641
Гагаринский;сб;23.0;3;0.016112911659433578
Тимирязевский;сб;23.0;3;0.0
Лианозово;сб;23.0;3;0.0
Хамовники;сб;23.0;3;0.0
Восточное Дегунино;сб;23.0;3;0.0
Савёловский;сб;23.0;3;0.0
Академический;сб;23.0;3;0.07822620818861026
Зюзино;сб;23.0;3;0.01655996326512983
Алтуфьевский;сб;23.0;3;0.026971614578314086
Марфино;сб;23.0;3;0.0
Чертаново Центральное;сб;23.0;3;0.0
Отрадное;сб;23.0;3;0.026540996520366306
Арбат;сб;23.0;3;0.0
Чертаново Южное;сб;23.0;3;0.0
Бутырский;сб;23.0;3;0.0
Тверской;сб;23.0;3;0.0365914074071678
Чертаново Северное;сб;23.0;3;0.0
Якиманка;сб;23.0;3;0.0
Котловка;сб;23.0;3;0.0
Останкинский;сб;23.0;3;0.0
Донской;сб;23.0;3;0.015688482279429972
Бибирево;сб;23.0;3;0.0
Бирюлёво Западное;сб;23.0;3;0.0
Марьина Роща;сб;23.0;3;0.01902514764036898
Нагорный;сб;23.0;3;0.05064941574526352
Свиблово;сб;23.0;3;0.0200433631635768
Даниловский;сб;23.0;3;0.007145821802378987
Мещанский;сб;23.0;3;0.0
Южное Медведково;сб;23.0;3;0.06865696600755412
Замоскворечье;сб;23.0;3;0.0
Северное Медведково;сб;23.0;3;0.015613115529834583
Нагатино-Садовники;сб;23.0;3;0.0
Москворечье-Сабурово;сб;23.0;3;0.008901064673874168
Царицыно;сб;23.0;3;0.0
Басманный;сб;23.0;3;0.10620355764231075
Красносельский;сб;23.0;3;0.017850413224387664
Ростокино;сб;23.0;3;0.0
Таганский;сб;23.0;3;0.011038653504879163
Алексеевский;сб;23.0;3;0.017012720456091486
Сокольники;сб;23.0;3;0.0
Бирюлёво Восточное;сб;23.0;3;0.0
Бабушкинский;сб;23.0;3;0.018031167952411456
Южнопортовый;сб;23.0;3;0.0
Ярославский;сб;23.0;3;0.031976666318255915
Печатники;сб;23.0;3;0.004848030821816368
Богородское;сб;23.0;3;0.0
Метрогородок;сб;23.0;3;0.016227543589113904
Лефортово;сб;23.0;3;0.0
Орехово-Борисово Северное;сб;23.0;3;0.0
Лосиноостровский;сб;23.0;3;0.0
Нижегородский;сб;23.0;3;0.0
Перово;сб;23.0;3;0.0
Орехово-Борисово Южное;сб;23.0;3;0.012604340598275369
Марьино;сб;23.0;3;0.0
Вешняки;сб;23.0;3;0.0
Преображенское;сб;23.0;3;0.06388478175611552
Соколиная Гора;сб;23.0;3;0.01129294425109089
Люблино;сб;23.0;3;0.0
Текстильщики;сб;23.0;3;0.0
Братеево;сб;23.0;3;0.0
Зябликово;сб;23.0;3;0.05846457798447054
Рязанский;сб;23.0;3;0.0
Измайлово;сб;23.0;3;0.005933283417449809
Новогиреево;сб;23.0;3;0.0
Кузьминки;сб;23.0;3;0.0
Гольяново;сб;23.0;3;0.0
Северное Измайлово;сб;23.0;3;0.021441309235014947
Капотня;сб;23.0;3;0.0
Выхино-Жулебино;сб;23.0;3;0.0
Восточное Измайлово;сб;23.0;3;0.0
Ивановское;сб;23.0;3;0.0
Кунцево;сб;23.0;3;0.013730386074191804
Саларьево-Румянцево;сб;23.0;3;0.0
Южное Бутово;сб;23.0;3;0.0
Выхино;сб;23.0;3;0.010755604329660549
Мякинино-Волоколамская-Митино-Пятницкое шоссе;сб;23.0;3;0.009086765605807857
Бульвар Дмитрия Донского;сб;23.0;3;0.0
Новокосино;сб;23.0;3;0.0
Аэропорт Шереметьево;сб;23.0;3;0.0
Аэропорт Домодедово;сб;23.0;3;0.0
Аэропорт Внуково;сб;23.0;3;0.0
Филёвский Парк;вс;0.0;3;0.0
Щукино;вс;0.0;3;0.03348706517620208
Нагатинский Затон;вс;0.0;3;0.0
Дмитровский;вс;0.0;3;0.0
Тёплый Стан;вс;0.0;3;0.05320423789031707
Ховрино;вс;0.0;3;0.06738354742156616
Ломоносовский;вс;0.0;3;0.0
Можайский;вс;0.0;3;0.04241312377686374
Строгино;вс;0.0;3;0.0
Крылатское;вс;0.0;3;0.0
Головинский;вс;0.0;3;0.04029620261712402
Южное Тушино;вс;0.0;3;0.0
Северное Тушино;вс;0.0;3;0.0
Черёмушки;вс;0.0;3;0.016336035899706895
Покровское-Стрешнево;вс;0.0;3;0.0
Хорошёво-Мнёвники;вс;0.0;3;0.014795465376882302
Очаково-Матвеевское;вс;0.0;3;0.0
Тропарёво-Никулино;вс;0.0;3;0.023755058215623362
Левобережный;вс;0.0;3;0.05540798725624672
Фили-Давыдково;вс;0.0;3;0.0
Обручевский;вс;0.0;3;0.014758918749210113
Раменки;вс;0.0;3;0.023710316328741453
Войковский;вс;0.0;3;0.0
Сокол;вс;0.0;3;0.025426617925421363
Западное Дегунино;вс;0.0;3;0.0
Проспект Вернадского;вс;0.0;3;0.018962995678378416
Ясенево;вс;0.0;3;0.0036023070998520016
Дорогомилово;вс;0.0;3;0.02285062499962355
Коньково;вс;0.0;3;0.057162380911812104
Хорошёвский;вс;0.0;3;0.010387360636490485
Беговой;вс;0.0;3;0.0
Коптево;вс;0.0;3;0.055490904873935556
Аэропорт;вс;0.0;3;0.03815139030007317
Пресненский;вс;0.0;3;0.06122920043638424
Бескудниковский;вс;0.0;3;0.08133095104507641
Гагаринский;вс;0.0;3;0.016112911659433578
Тимирязевский;вс;0.0;3;0.0
Лианозово;вс;0.0;3;0.0
Хамовники;вс;0.0;3;0.0
Восточное Дегунино;вс;0.0;3;0.0
Савёловский;вс;0.0;3;0.0
Академический;вс;0.0;3;0.07822620818861026
Зюзино;вс;0.0;3;0.01655996326512983
Алтуфьевский;вс;0.0;3;0.026971614578314086
Марфино;вс;0.0;3;0.0
Чертаново Центральное;вс;0.0;3;0.0
Отрадное;вс;0.0;3;0.026540996520366306
Арбат;вс;0.0;3;0.0
Чертаново Южное;вс;0.0;3;0.0
Бутырский;вс;0.0;3;0.0
Тверской;вс;0.0;3;0.0365914074071678
Чертаново Северное;вс;0.0;3;0.0
Якиманка;вс;0.0;3;0.0
Котловка;вс;0.0;3;0.0
Останкинский;вс;0.0;3;0.0
Донской;вс;0.0;3;0.015688482279429972
Бибирево;вс;0.0;3;0.0
Бирюлёво Западное;вс;0.0;3;0.0
Марьина Роща;вс;0.0;3;0.01902514764036898
Нагорный;вс;0.0;3;0.05064941574526352
Свиблово;вс;0.0;3;0.0200433631635768
Даниловский;вс;0.0;3;0.007145821802378987
Мещанский;вс;0.0;3;0.0
Южное Медведково;вс;0.0;3;0.06865696600755412
Замоскворечье;вс;0.0;3;0.0
Северное Медведково;вс;0.0;3;0.015613115529834583
Нагатино-Садовники;вс;0.0;3;0.0
Москворечье-Сабурово;вс;0.0;3;0.008901064673874168
Царицыно;вс;0.0;3;0.0
